Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,game_name,app_id,review_text,review_length,hours_played,review_date,owners,developers,publishers,genres,platforms,categories,release_date,price,embedding
112,1041,1041,Unturned,304930,"unturned is a sleeper hit that really pulls you in  the crafting system is way deeper than it looks at first  and the open world  packed with places to explore  loot to snag  and weird little surprises around every corner 

theres a ton of stuff to gather and build with  so you can totally make your playstyle your own  whether you re going full survivalist  base builder  or just roaming and causing chaos 

multiplayer takes it to another level  you can team up with your buddies or go full rogue and mess with other players   either way  it keeps things fresh and wild 

with its super addictive loop and a community thats always doing cool stuff  unturned easily earns its spot as a must try if youre into survival games",729,1053.8666666666666,2024-04-02 14:03:10,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,"-0.16074611,0.27415884,0.4309254,-0.28465924,-0.066374324,0.23624593,-0.16582866,0.18149988,0.011627226,0.037285518,0.13072218,0.031569045,0.1813467,0.03886228,0.11997669,-0.14616466,0.124281414,0.19818361,-0.2816005,0.2452356,0.2343498,0.065662004,0.1378162,-0.12439073,0.23769128,0.020806521,-0.19072329,-0.38338366,0.060601335,-0.19270208,-0.1739824,0.43984878,-0.07711648,-0.022239828,0.12058826,0.22453257,-0.09491915,0.08179481,0.008336618,-0.18557453,-0.19213015,-0.240368,0.07125565,-0.40876344,-0.1225355,0.084437065,0.07926632,-0.15824497,-0.029978635,-0.6652794,-0.06930362,-0.033703364,0.04441989,0.9675485,-0.12949222,-2.1541805,0.075152144,-0.112818755,1.4006078,0.40856495,-0.11702734,0.7337913,-0.23970991,0.109354265,0.63372517,0.033987608,0.44915742,0.18917622,0.15263191,-0.2316462,0.02068868,-0.2992368,-0.05422757,-0.347511,0.16581096,0.07829117,-0.11115492,-0.09306643,-0.5244869,0.07189512,0.5062777,0.077943526,-0.48402843,0.1440406,-1.0440809,-0.122375496,0.12340512,-0.042605665,-0.1635246,-0.2401383,-0.12106505,0.030366873,-0.07302935,-0.05756537,-0.36841685,-0.12009851,-0.14001432,-0.23907381,0.5250095,0.32254952"
113,1789,1789,Terraria,105600,classic staple to own on every device,38,173.76666666666668,2026-03-01 15:35:33,"20,000,000 .. 50,000,000",['Re-Logic'],['Re-Logic'],"['Action', 'Adventure', 'Indie', 'RPG']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","May 16, 2011",999.0,"-0.31059858,0.13026485,0.2943573,-0.13839152,0.15505743,0.21777043,0.08108143,0.058766715,-0.20800897,0.18277529,-0.072334714,-0.019491145,0.0020654371,-0.0062267208,0.15103228,-0.074664555,0.52571434,0.14142285,-0.110152416,0.008971428,0.36359867,-0.3676494,0.38791427,-0.09269285,0.3099978,-0.044944566,-0.06886356,-0.41159716,-0.036132865,0.019613279,-0.130504,0.49791998,0.07302873,0.118779145,-0.07982042,0.4058881,-0.17949043,0.17275143,0.06201872,-0.27466172,-0.15321872,-0.029360002,-0.00026529175,-0.21611714,-0.15491258,-0.066255435,-0.04633715,-0.3913543,-0.13573323,-0.72085714,-0.056519862,0.102281146,0.3436863,0.8335057,-0.10553109,-2.20042,-0.26795986,-0.1573395,1.7114573,0.19421257,0.04690329,0.81859297,-0.1281187,0.10946829,0.5544757,-0.171364,0.20612629,-0.0047928607,0.05915029,-0.23589627,-0.23010387,-0.16646,0.050863568,0.0043771393,0.042556576,0.046679284,-0.0060428465,-0.04525715,-0.6022843,0.082953,0.39600998,-0.044298142,-0.32314613,0.31750712,-1.2610514,-0.015992865,0.002047096,0.07719029,-0.25032443,0.016948147,-0.046350718,0.31118387,0.0069971466,-0.042403765,-0.5707429,-0.25247097,-0.1895303,-0.3659229,0.92635,0.35746855"
114,759,759,Black Myth: Wukong,2358720,one of the best games ever made without a doubt,53,130.46666666666667,2026-02-28 14:28:31,"50,000,000 .. 100,000,000",['Game Science'],['Game Science'],"['Action', 'Adventure', 'RPG']",['windows'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Family Sharing']","Aug 19, 2024",5999.0,"-0.060691696,0.1372731,0.512643,-0.2868072,0.13944831,0.2182991,0.018936003,-0.00082989933,-0.41393223,0.055650093,0.16450201,-0.058628924,0.18754992,-0.055314608,0.051345795,-0.1930534,0.26785302,0.1878854,-0.30180582,0.24846931,0.22698171,0.0901751,0.093273595,-0.04627601,0.40461412,-0.21797231,-0.06992631,-0.374031,0.0472612,-0.14391771,-0.1747804,0.35792518,-0.026992694,-0.0038676974,0.1365424,0.11992,-0.20121011,0.4182365,-0.2719739,-0.074548304,-0.363696,-0.066668086,0.4525412,-0.2963473,0.11086321,0.027805995,0.4033486,-0.522963,-0.1430316,-0.793996,0.0140948,-0.1270087,0.12294559,1.056219,-0.19600599,-2.7007399,-0.07510664,-0.08794659,1.4945581,0.5694829,-0.3594256,0.789915,-0.3056679,0.22553225,0.7407632,-0.08866321,0.43332154,0.3213687,-0.0744283,-0.1534684,0.015736401,-0.10252099,-0.134213,-0.07064279,0.2173383,0.2764036,-0.27001998,-0.1847126,-1.0027813,0.037387203,0.56601,0.105073094,-0.43981785,0.1593337,-1.4925001,-0.15983,-0.03494189,-0.08182902,0.06803598,-0.376774,-0.054003097,-0.0337395,-0.18120329,0.082469836,-0.44541287,-0.0387493,-0.37484488,-0.21892901,0.6070879,0.25370294"
115,382,382,Palworld,1623730,just a feel good game,21,525.2666666666667,2026-02-27 21:11:58,"50,000,000 .. 100,000,000",['Pocketpair'],['Pocketpair'],"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","Jan 18, 2024",2999.0,"-0.0413678,0.2579798,0.659426,-0.47125596,-0.35868198,0.524538,0.1965452,0.144334,-0.27032,-0.159278,-0.054138802,-0.14194503,0.1195292,-0.23915501,0.206274,-0.030204404,-0.025704399,0.2529212,-0.3197556,0.5629792,0.39139718,0.348245,-0.004893364,-0.17923021,0.46942598,0.07193799,-0.3489396,-0.33749995,0.083337985,-0.193414,-0.37849802,0.779024,0.07046159,-0.1049178,0.27784163,0.110697806,-0.435216,0.43958798,0.048374046,-0.2559724,0.000169003,-0.2112998,0.414608,-0.42196998,-0.168654,-0.07182041,0.39109522,-0.16115001,0.07164521,-1.096832,-0.12147419,-0.2883714,-0.019201199,0.94546396,-0.1080112,-2.9491,0.1216526,0.018246198,1.5592401,0.527352,-0.24251862,0.80936795,-0.846492,-0.09841569,0.54955804,0.0688234,0.64335,0.26830247,-0.31413,-0.1319318,-0.025151994,-0.12838659,0.1187736,-0.1758654,0.24494,0.3311172,-0.271822,-0.12964976,-0.4689334,0.10903261,0.38245803,0.1720026,-0.730074,0.1132318,-1.4361,-0.127072,0.09709859,-0.0700284,-0.3315538,-0.46296802,0.0749312,-0.10074719,-0.1499796,-0.0496106,-0.42090502,-0.11751561,-0.1832456,-0.25805598,0.456994,0.4676116"
116,1103,1103,Lost Ark,1599340,very bad experience if u want to return or start new,53,181.63333333333333,2026-02-22 18:23:28,"50,000,000 .. 100,000,000",['Smilegate RPG'],['Amazon Game Studios'],"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Free To Play']",['windows'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Keyboard Only Option', 'Playable without Timed Input', 'Save Anytime', 'Partial Controller Support']","Feb 11, 2022",,"-0.047928274,0.26142308,0.4099022,-0.17327733,-0.39623788,0.052616455,-0.20833483,0.23141263,-0.023763645,0.02212727,0.06721046,0.03794501,0.21576186,0.037280817,0.12126954,-0.25029364,0.116194725,0.11318254,-0.2710748,0.51615864,0.27509746,0.025071729,0.0064980835,-0.008104185,0.06002632,0.08825537,-0.10722528,-0.45667487,0.34342727,-0.17522281,-0.15766917,0.66955906,-0.18516918,-0.110880286,0.015536362,0.2728339,-0.012390634,0.18696715,-0.034089547,-0.34191346,-0.37993562,-0.2790292,0.105322726,-0.5284231,-0.16223091,0.04067861,0.107271284,-0.26137847,0.06415708,-0.9049628,0.048522636,-0.054270826,0.14476,0.8950127,-0.059882723,-2.3933256,0.10497454,-0.0629589,1.7134182,0.3218682,-0.34873447,0.6782118,-0.4913724,-0.08640282,0.7728827,0.07367245,0.4936741,0.29835546,-0.026061457,-0.3195964,-0.050549272,-0.3386318,-0.231856,-0.5696148,0.21355881,0.050484087,-0.2841122,0.053713277,-0.58329815,-0.093873814,0.5037822,-0.06644254,-0.4821515,0.110310405,-1.3832964,-0.0060490905,0.1790218,-0.11113382,-0.18594094,-0.43565455,-0.18919693,0.037281003,-0.04145309,-0.021194322,-0.5176336,-0.09206572,-0.09348602,-0.19569115,0.40812322,0.10085364"
117,973,973,Left 4 Dead 2,550,yes,3,6.033333333333333,2026-02-28 19:58:41,"50,000,000 .. 100,000,000",['Valve'],['Valve'],['Action'],"['windows', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes Source SDK', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing', 'Steam Timeline']","Nov 16, 2009",999.0,"-0.050131,0.66356,0.84315,-0.75295,-0.42848,0.161,-0.03673,0.074777,0.35251,-0.28556,0.20641,-0.043102,-0.37978,-0.052587,0.29311,-0.45879,-0.47363,0.20305,-0.45185,0.81729,0.16955,0.55388,-0.56667,-0.6804,0.10162,0.43306,-0.041035,-0.33196,0.39855,-0.42924,0.16037,0.67055,0.56775,-0.036795,0.36762,0.20562,0.48372,-0.0023657,0.30896,-0.55975,-0.093893,0.045387,0.13003,-0.47783,-0.62755,-0.92217,0.034079,-0.23645,-0.7976,-1.0137,0.11884,0.051346,0.18324,0.44278,-0.47314,-1.5531,0.56763,0.63797,0.64317,0.21479,-0.20058,0.28966,-0.66742,-0.7743,0.70983,0.25972,0.4592,0.27178,-0.57331,-0.072424,0.36847,0.46355,-0.018428,-0.41952,0.13414,0.33214,-0.033299,0.10074,-0.43861,-0.37786,0.3342,-0.66378,0.20946,-0.36172,-1.2676,-0.42479,0.34666,-0.42305,-0.33995,0.18723,-0.04235,-0.33479,0.24331,0.57645,-0.49779,0.072397,-0.26301,0.16489,0.048798,0.50359"
118,352,352,Palworld,1623730,i play this game all the time its so amazing you have got to play this more,75,98.55,2026-02-28 14:39:43,"50,000,000 .. 100,000,000",['Pocketpair'],['Pocketpair'],"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","Jan 18, 2024",2999.0,"-0.12927146,0.30061364,0.5524755,-0.43246397,-0.35260734,0.27433997,-0.022929473,0.29866043,-0.27345777,-0.12844305,0.24416792,-0.03461453,0.111160114,-0.17202859,0.032032877,-0.18809481,0.07639041,0.38699389,-0.42379716,0.4115546,0.34046897,0.048938178,0.14934747,0.033207472,0.43573493,-0.14370582,-0.12792052,-0.48511237,0.2624961,-0.23799576,-0.29821956,0.65088934,0.009767596,0.04805552,0.07544264,0.23386489,-0.22959933,0.35572445,-0.189162,-0.26869857,-0.20028718,-0.165892,0.119073585,-0.3618948,-0.17017116,0.051769525,0.352899,-0.4766044,0.13404986,-0.98809814,-0.11493711,-0.049962338,0.13495946,1.0941507,-0.19871002,-2.7674825,0.04664353,-0.13707282,1.60507,0.6451588,-0.2811111,1.0141629,-0.49832624,0.08637048,0.80510235,-0.04141941,0.4845391,0.42508242,0.034538947,-0.18678473,0.041278005,-0.35592613,0.041070245,-0.41268808,0.23177233,0.07203605,-0.373892,-0.13110173,-0.7479084,0.075773,0.53062874,0.008217357,-0.6203489,0.18569633,-1.6253917,-0.14215553,0.087672755,-0.21822265,-0.3130658,-0.32116526,-0.173548,0.04421684,-0.20916705,0.018850585,-0.6036159,-0.22393982,-0.35219085,-0.30765915,0.4628237,0.44784474"
119,1605,1605,ELDEN RING,1245620,elden ring completely captivated me from the moment i stepped into the lands between its a once in a lifetime experience,121,112.1,2026-03-01 23:54:34,"20,000,000 .. 50,000,000","['FromSoftware, Inc.']","['FromSoftware, Inc.', 'Bandai Namco Entertainment']","['Action', 'RPG']",['windows'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Camera Comfort', 'Custom Volume Controls', 'Playable without Timed Input', 'Save Anytime', 'Stereo Sound', 'Surround Sound', 'Steam Cloud', 'Family Sharing']","Feb 24, 2022",5999.0,"0.062498137,-0.020324627,0.37287864,-0.04146538,0.06275201,0.2527629,-0.09068629,0.2018338,-0.10177658,-0.005778528,0.011891744,0.10522269,0.15577772,0.050640922,0.102308095,-0.2615746,0.11447982,0.15325859,-0.3671659,0.100201145,0.23267017,0.07635766,0.14499018,-0.056466885,0.46574193,-0.062173713,-0.13686307,-0.29934487,0.18409045,-0.13166869,0.02289138,0.3764793,0.03642305,-0.016277095,-0.019517144,0.18118332,-0.109535806,0.27737454,-0.06740953,-0.116221905,-0.31295186,-0.23678514,0.24449219,-0.23845702,0.054741666,0.13306886,0.30121267,-0.10353543,0.09654799,-0.6107242,-0.11330108,0.005932433,0.21686234,0.90297145,-0.1907431,-2.3083904,-0.018401427,-0.20748395,1.5547742,0.3827823,-0.0035184317,0.8552783,-0.2217777,0.0775441,0.61048955,0.020108521,0.39908385,0.15799199,0.02159295,0.06551387,0.11715542,-0.111783154,-0.059606757,-0.28086874,0.14472269,-0.021704946,-0.2014393,-0.1541781,-0.69883376,0.13949454,0.38429922,0.11813528,-0.35776994,0.2003864,-0.9478919,-0.05407267,-0.011470244,-0.15706018,-0.20380402,-0.37988868,-0.022888845,-0.017795807,-0.144584,0.22452168,-0.32539272,-0.119402,-0.22874191,-0.08868525,0.32539028,0.24818537"
120,1825,1825,Path of Exile 2,2694490,the one arpg to rule them all,30,302.7333333333333,2026-02-28 17:48:10,"20,000,000 .. 50,000,000",['Grinding Gear Games'],['Grinding Gear Games'],"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Early Access']",['windows'],"['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Online Co-op', 'Full controller support', 'HDR available']","Dec 6, 2024",2999.0,"-0.096147336,0.09501067,0.45862666,-0.31155732,-0.14103584,0.5119005,-0.38107166,0.16313116,-0.2904339,0.042123158,0.21234052,0.14508116,0.25628835,-0.026479661,0.141683,-0.3663467,0.30725482,0.08449616,-0.6162999,0.22798665,0.37594664,-0.24077465,0.40903345,-0.0041893274,0.28630733,-0.44175336,-0.09690765,-0.6146533,0.20265232,-0.24298616,0.107726336,0.41163167,-0.04827483,0.008881334,-0.13636467,0.38387218,0.070645,0.198232,-0.22764301,-0.22458535,-0.7445317,-0.15087666,0.16421002,-0.4897633,-0.03655217,0.10551634,0.23109531,-0.295655,-0.264234,-0.73206663,-0.112476826,0.06752216,0.12928967,1.336285,-0.27527183,-2.4687667,0.0012266537,-0.26006415,2.0261831,0.5876117,-0.23479168,0.73547,-0.179368,0.33284664,0.87846994,0.0083971685,0.39447585,0.456605,-0.09137737,-0.21598901,-0.073148005,-0.37269136,-0.12284616,-0.43937835,0.19962616,0.037949998,-0.49891815,-0.17888457,-1.0366999,-0.050549496,0.7487933,0.042218503,-0.48254332,0.31331885,-1.5116018,0.0748915,0.085757665,-0.13456166,0.011546495,-0.21539001,-0.15261184,-0.12882082,-0.29298,-0.04551533,-0.792955,-0.30339184,-0.3698484,-0.251725,0.4670317,0.19702"
121,1036,1036,Unturned,304930,great grahics,15,103.75,2024-05-12 05:44:09,"50,000,000 .. 100,000,000",['Smartly Dressed Games'],['Smartly Dressed Games'],"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']","['windows', 'mac', 'linux']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Custom Volume Controls', 'Adjustable Difficulty', 'Playable without Timed Input', 'Stereo Sound', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Remote Play on Tablet']","Jul 7, 2017",,"-0.013786,0.38216,0.53236,0.15261,-0.29694,-0.20558,-0.41846,-0.58437,-0.77355,-0.87866,-0.37858,-0.18516,-0.128,-0.20584,-0.22925,-0.42599,0.3725,0.26077,-1.0702,0.62916,-0.091469,0.70348,-0.4973,-0.77691,0.66045,0.09465,-0.44893,0.018917,0.33146,-0.35022,-0.35789,0.030313,0.22253,-0.23236,-0.19719,-0.0053125,-0.25848,0.58081,-0.10705,-0.17845,-0.16206,0.087086,0.63029,-0.76649,0.51619,0.14073,1.019,-0.43136,0.46138,-0.43585,-0.47568,0.19226,0.36065,0.78987,0.088945,-2.7814,-0.15366,0.01015,1.1798,0.15168,-0.050112,1.2626,-0.77527,0.36031,0.95761,-0.11385,0.28035,-0.02591,0.31246,-0.15424,0.3778,-0.13599,0.2946,-0.31579,0.42943,0.086969,0.019169,-0.27242,-0.31696,0.37327,0.61997,0.13889,0.17188,0.30363,-1.2776,0.044423,-0.52736,-0.88536,-0.19428,-0.61947,-0.10146,-0.26301,-0.061707,0.36627,-0.95223,-0.39346,-0.69183,-1.0426,0.28855,0.63056"
122,1107,1107,Lost Ark,1599340,"the combat was immaculate  the atmosphere phenomenal  control over the character great  end game difficulty ranging from acceptable to demanding  the world jaw dropping  the original korean devs were praised and glorified   we were lied to  wanted to believe  and no matter how great a south korean developer might be  unfortunately they are irreformable in their philosophy of pay2win and bloated design  just like the japanese developers are  they are amazing at pretty much everything else  but being so stuck in their ways in those two aspects  unfortunately  trumps whatever amazingness they did  do and will deliver in the future 

people blame amazon but the outcome was set from the start  they were merely a handler  unable to alter the most vital decisions of the south koreans  it  was  inevitable 

now it s a dream long dead",840,927.4666666666668,2026-02-21 12:13:43,"50,000,000 .. 100,000,000",['Smilegate RPG'],['Amazon Game Studios'],"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Free To Play']",['windows'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases', 'Adjustable Text Size', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Keyboard Only Option', 'Playable without Timed Input', 'Save Anytime', 'Partial Controller Support']","Feb 11, 2022",,"-0.04194903,0.13742995,0.3999997,-0.15725952,-0.11203163,0.10669994,-0.16764404,0.11793238,-0.10579738,0.056625623,0.08299003,0.037496783,0.29966247,-0.003897948,0.03765814,-0.27491316,0.14450103,0.11463996,-0.37964818,0.13140401,0.3041616,-0.026502222,0.28872824,-0.055618342,0.15325555,-0.10039311,-0.13894702,-0.3524468,0.01710325,-0.13674939,-0.059629418,0.35505882,-0.101674385,0.021877369,0.07116017,0.1747524,0.03536899,0.22519195,-0.07662495,-0.15490998,-0.38895676,-0.18708058,0.13091825,-0.20785815,-0.0074226004,0.03957252,0.30821162,-0.19586489,-0.08877238,-0.6695173,0.047471166,-0.05694739,0.14684406,1.0010847,-0.15781426,-2.158516,-0.0034951994,-0.23576118,1.4271477,0.4677356,-0.2108589,0.73763627,-0.28294182,0.10533141,0.6848666,-0.023628322,0.3730709,0.2940509,0.07907822,-0.20358633,0.0013292466,-0.25117484,-0.11771898,-0.30954164,0.1090609,0.093979925,-0.16592792,0.03419558,-0.7760335,0.008600191,0.5126456,0.118586,-0.44227692,0.15194492,-1.3703333,-0.16251844,-0.00088785804,-0.124667294,-0.18802814,-0.31788245,-0.043276157,-0.12730336,-0.14512546,0.13622333,-0.50456935,-0.08263271,-0.3211301,-0.29133657,0.52313316,0.18920986"
123,494,494,Team Fortress 2,440,"i quit tf2 2 years ago because of cheaters and i m quitting until people stop cheating 
get me theropy i need it",114,64.68333333333334,2026-02-14 06:15:44,"50,000,000 .. 100,000,000",['Valve'],['Valve'],"['Action', 'Free To Play']","['windows', 'linux']","['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Stereo Sound', 'Surround Sound', 'Partial Controller Support', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Commentary available', 'Remote Play on Phone', 'Remote Play on Tablet']","Oct 10, 2007",,"0.11704159,0.27138,0.3198234,-0.2936194,-0.43195212,0.26453495,-0.033240426,0.31657654,0.0640538,-0.031542577,0.44338566,0.17018773,0.13273363,0.12901409,0.11647395,-0.38609973,-0.008359474,0.25219667,-0.51574564,0.34681606,0.16677912,0.28152627,0.10330933,-0.09216022,0.2114182,0.244031,-0.060014572,-0.5455966,0.4031006,-0.22092976,-0.06546699,0.54626423,0.088721,-0.05142705,-0.07125223,0.2453396,-0.13949431,0.18220489,0.0068255267,-0.16251853,-0.5264181,-0.15346344,0.23063096,-0.575904,-0.2660294,-0.005782831,0.20827805,-0.41391927,-0.048584957,-0.84827524,-0.036179703,-0.1907011,-0.00075285777,1.0560386,-0.35184187,-2.1234748,-0.009994575,0.0049953274,1.3991495,0.46609497,-0.12435094,0.6684926,-0.40674046,0.0374139,0.724299,0.20302464,0.6027505,0.30267203,0.17478277,-0.13400753,0.09312026,-0.24311075,-0.09110886,-0.2508479,-0.024063624,0.1328088,-0.10544547,0.017570904,-0.6650843,-0.047498193,0.59435666,-0.21968028,-0.5014406,0.12699269,-1.2376381,-0.13518213,-0.052766528,-0.1668777,-0.37759572,-0.32398504,-0.14084928,-0.06942267,0.010162473,0.15013345,-0.5345998,-0.030123137,-0.18744063,-0.02060186,0.38039836,0.14705372"
124,393,393,Palworld,1623730,one of best game,16,875.6833333333333,2026-02-27 11:07:44,"50,000,000 .. 100,000,000",['Pocketpair'],['Pocketpair'],"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","Jan 18, 2024",2999.0,"-0.04423275,0.11860575,0.8006525,-0.33923,0.0954175,0.4394975,0.231595,-0.1620875,-0.7822665,0.06394225,0.197484,-0.2758255,-0.047103003,-0.10608101,0.134142,-0.036634997,0.43921497,0.20476851,-0.28319,0.5925975,0.34204924,-0.013111001,0.15366575,0.052269995,0.7282125,-0.31182,0.10922475,-0.24356751,-0.062115,-0.16439925,-0.33405474,0.44979,0.10139251,0.031403005,0.124833494,-0.0021599978,-0.42487502,0.6236525,-0.307774,-0.229341,-0.1492925,-0.03938249,0.330933,-0.264795,-0.026377253,0.17818299,0.1422315,-0.6184525,-0.04593,-0.64195997,-0.11423001,-0.18761227,0.013359999,1.0845624,-0.17548001,-2.858475,-0.08221875,-0.08813849,1.47205,0.79321474,-0.44463998,0.80065,-0.19965324,0.325332,0.7288925,-0.10693249,0.522585,0.26034603,0.032325,-0.034136012,0.010710005,0.030321253,-0.047995,0.03378825,0.20022999,0.2842775,-0.39497,-0.1809815,-0.76175576,0.062172003,0.5060975,0.32282647,-0.761555,0.16828825,-1.625725,-0.0365675,-0.31139702,-0.31441498,0.20464127,-0.38122,-0.09654525,0.1216605,-0.1606425,0.1208975,-0.589675,-0.07663001,-0.47869003,-0.25025752,0.7778025,0.351542"
125,1546,1546,Warframe,230410,great game worth the time i spent on it,40,1249.65,2024-02-06 22:00:40,"20,000,000 .. 50,000,000",['Digital Extremes'],['Digital Extremes'],"['Action', 'RPG', 'Free To Play']",['windows'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Camera Comfort', 'Color Alternatives', 'Custom Volume Controls', 'Playable without Timed Input', 'Stereo Sound', 'Surround Sound', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'HDR available']","Mar 25, 2013",,"0.056359887,0.2278209,0.55964553,-0.23888376,-0.12844755,0.23135702,0.030259779,0.26864997,-0.31049,-0.21252257,0.3363662,-0.07505388,-0.04242934,-0.18862444,0.07459533,-0.4384524,0.2955589,0.19807045,-0.4460448,0.25776985,0.24577922,0.29218188,-0.020880444,0.008002777,0.4570211,-0.044513777,-0.14008243,-0.29336587,0.083363324,-0.14525755,-0.31372353,0.47682434,0.08833789,0.03378655,-0.12824112,0.2545067,-0.34149906,0.38495144,-0.09680088,-0.24221312,-0.26106888,-0.26112083,0.28717607,-0.27699956,-0.16488944,0.033717796,0.32528698,-0.62786114,0.16204394,-0.8394789,0.023128198,-0.09529845,0.32562268,1.0617844,-0.39020532,-2.731411,-0.12640545,-0.26519987,1.6884224,0.7442667,-0.13118356,0.9279367,-0.53078616,0.13527982,0.61530995,-0.057507675,0.4020999,0.326484,-0.007008223,-0.0028708975,0.06124833,-0.24994288,0.060086448,-0.15910643,0.10303933,0.17710878,-0.27762425,0.038179,-0.9172933,0.25006756,0.54714113,0.09991256,-0.54193664,0.20884,-1.276089,-0.06699967,-0.09357391,-0.35063186,-0.29424056,-0.37685266,-0.283871,-0.06932484,0.00041477216,0.10020133,-0.6898422,-0.15032691,-0.2499302,-0.20515314,0.68276644,0.24196233"
